Liczba wypadków,Liczba zabitych,Liczba rannych,Rok,IDKSIP zdarzenia,Zachowanie kierującego,Zachowanie pieszego,Inne przyczyny
0,0,0,2019,EWK-107636113U,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107638520J,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107640914C,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107643733W,,"Leżenie, siedzenie, klęczenie, stanie na jezdni",
0,0,0,2019,EWK-107643743U,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2019,EWK-107643860R,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107645576G,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107648920K,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107650150P,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2019,EWK-107651965L,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107652767P,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2019,EWK-107653838J,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2019,EWK-107654281P,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107657321K,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2019,EWK-107658403C,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107658646R,,"Leżenie, siedzenie, klęczenie, stanie na jezdni",
0,0,0,2019,EWK-107658650W,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2019,EWK-107659553M,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem; Nieostrożne wejście na jezdnię: przed jadącym pojazdem; Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107660450X,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107660882C,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107662126D,,"Leżenie, siedzenie, klęczenie, stanie na jezdni",
0,0,0,2019,EWK-107662641G,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107663207H,,"Leżenie, siedzenie, klęczenie, stanie na jezdni",
0,0,0,2019,EWK-107663381T,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107665829H,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2019,EWK-107665927C,Nieustąpienie pierwszeństwa przejazdu,,
0,0,0,2019,EWK-107667058N,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2019,EWK-107669202R,,"Leżenie, siedzenie, klęczenie, stanie na jezdni",
0,0,0,2019,EWK-107670413K,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2019,EWK-107673877N,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107674875G,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2019,EWK-107675712K,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107676606L,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2019,EWK-107676798W,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107677642E,Nieustąpienie pierwszeństwa pieszemu przy skręcaniu w drogę poprzeczną,,
0,0,0,2019,EWK-107678048H,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107678157P,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107679539Q,Nieprawidłowe wyprzedzanie,,
0,0,0,2019,EWK-107681857D,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2019,EWK-107683564E,Inne przyczyny,,
0,0,0,2019,EWK-107685996M,Inne przyczyny,,
0,0,0,2019,EWK-107687310N,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2019,EWK-107691203M,,Wejście na jezdnię przy czerwonym świetle,
0,0,0,2019,EWK-107692461F,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107693568A,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107693710E,"Nieprawidłowe zatrzymywanie, postój",,
0,0,0,2019,EWK-107695007N,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107695322Y,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107695466K,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2019,EWK-107696886R,,Inne przyczyny,
0,0,0,2019,EWK-107697005P,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107697907F,Nieprawidłowe cofanie,,
0,0,0,2019,EWK-107700363E,,Inne przyczyny,
0,0,0,2019,EWK-107700977J,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107701079G,,"Leżenie, siedzenie, klęczenie, stanie na jezdni",
0,0,0,2019,EWK-107701108C,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107701580F,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107703179C,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107704285E,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107704406H,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107704410G,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107704476C,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2019,EWK-107705422C,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2019,EWK-107705516Y,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107705545F,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107706028X,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107709031C,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107709787L,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107710043L,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107712071E,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2019,EWK-107712365Y,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107714824Y,Inne przyczyny,,
0,0,0,2019,EWK-107714884M,,Inne przyczyny,
0,0,0,2019,EWK-107716003A,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107717086E,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107719272J,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107720650D,Inne przyczyny,,
0,0,0,2019,EWK-107723502L,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107725933P,,,Niesprawność techniczna pojazdu
0,0,0,2019,EWK-107726017T,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2019,EWK-107726868U,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107726969N,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2019,EWK-107727234Q,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107727675K,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107730390C,Nieprawidłowe cofanie,,
0,0,0,2019,EWK-107730507P,Nieustąpienie pierwszeństwa pieszemu przy skręcaniu w drogę poprzeczną,,
0,0,0,2019,EWK-107730687F,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107730914R,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107731980T,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2019,EWK-107732584L,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107734080X,Nieprawidłowe omijanie,,
0,0,0,2019,EWK-107734598M,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107734629L,,"Leżenie, siedzenie, klęczenie, stanie na jezdni",
0,0,0,2019,EWK-107735436E,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107736116U,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107736443D,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107736512W,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107737198G,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107738524N,Inne przyczyny,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107741109W,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107741162E,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107742090H,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2019,EWK-107743097R,,Inne przyczyny,
0,0,0,2019,EWK-107744154N,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107746168J,Nieustąpienie pierwszeństwa pieszemu przy skręcaniu w drogę poprzeczną,,
0,0,0,2019,EWK-107747547T,,"Leżenie, siedzenie, klęczenie, stanie na jezdni",
0,0,0,2019,EWK-107748536R,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2019,EWK-107751425H,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107753727F,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107753747H,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2019,EWK-107755800D,,"Leżenie, siedzenie, klęczenie, stanie na jezdni",
0,0,0,2019,EWK-107759392Q,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107759424J,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107759925T,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107760955G,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107761380X,,Wejście na jezdnię przy czerwonym świetle,
0,0,0,2019,EWK-107765145N,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2019,EWK-107766921K,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107766937J,,Inne przyczyny,
0,0,0,2019,EWK-107767829G,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2019,EWK-107768889F,Inne przyczyny,Chodzenie nieprawidłową stroną drogi,
0,0,0,2019,EWK-107768923W,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107768973G,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107769263U,,"Leżenie, siedzenie, klęczenie, stanie na jezdni",
0,0,0,2019,EWK-107769313M,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107769551F,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107773503G,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107779341D,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107780274Q,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107784870G,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107785417J,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107786938M,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107787863C,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107788972M,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107792298Q,Nieustąpienie pierwszeństwa pieszemu przy skręcaniu w drogę poprzeczną,,
0,0,0,2019,EWK-107800733P,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107802753E,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107806287P,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2019,EWK-107808155Y,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107808169M,Inne przyczyny,,
0,0,0,2019,EWK-107810092F,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2019,EWK-107810156P,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107818093L,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107821307T,,Inne przyczyny,"Obiekty, zwierzęta na drodze"
0,0,0,2019,EWK-107821828Y,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2019,EWK-107838184F,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107849387G,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2019,EWK-107868136Q,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107868511G,Nieprawidłowe cofanie,,
0,0,0,2019,EWK-107868827W,Nieustąpienie pierwszeństwa pieszemu przy skręcaniu w drogę poprzeczną,,
0,0,0,2019,EWK-107871222Y,Nieustąpienie pierwszeństwa przejazdu,,
0,0,0,2019,EWK-107871828M,Nieprawidłowe cofanie,,
0,0,0,2019,EWK-107871895T,,Wejście na jezdnię przy czerwonym świetle,
0,0,0,2019,EWK-107873919L,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107876004J,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107876188X,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107877135D,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2019,EWK-107877267E,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107877291A,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107877700M,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107878107F,,Inne przyczyny,
0,0,0,2019,EWK-107879025E,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107880863H,,,Nieustalone
0,0,0,2019,EWK-107880998A,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2019,EWK-107881582R,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2019,EWK-107882131Y,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107882647W,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2019,EWK-107883627A,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107883780F,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107884940R,,Inne przyczyny,
0,0,0,2019,EWK-107885342A,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107885606P,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107886028N,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2019,EWK-107887207C,,Inne przyczyny,
0,0,0,2019,EWK-107887286N,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107889245L,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107890183D,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107890304A,Nieprawidłowe cofanie,,
0,0,0,2019,EWK-107890607D,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107892040J,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2019,EWK-107893917Q,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107894216Q,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107894974N,Nieprawidłowe skręcanie,,
0,0,0,2019,EWK-107896512E,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107896701R,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107899680J,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107899982G,Omijanie pojazdu przed przejściem dla pieszych,,
0,0,0,2019,EWK-107900423N,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2019,EWK-107903056L,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107903307K,,,Nieustalone
0,0,0,2019,EWK-107903691J,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2019,EWK-107904030G,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2019,EWK-107904520Q,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2019,EWK-107904844L,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107905556Y,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107905852K,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107906894T,Inne przyczyny,,
0,0,0,2019,EWK-107907210U,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107909742P,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2019,EWK-107911511E,Nieprawidłowe omijanie,,
0,0,0,2019,EWK-107913257H,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2019,EWK-107914177Q,Nieprawidłowe skręcanie,,
0,0,0,2019,EWK-107914632G,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107914751K,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2019,EWK-107915183R,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107917594D,Nieustąpienie pierwszeństwa pieszemu przy skręcaniu w drogę poprzeczną,,
0,0,0,2019,EWK-107918335R,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107919711W,Nieprawidłowe wyprzedzanie,,
0,0,0,2019,EWK-107920992U,Inne przyczyny,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107921443L,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107921585P,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2019,EWK-107921888C,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2019,EWK-107922223E,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107922259L,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107922729Q,Nieprawidłowe cofanie,,
0,0,0,2019,EWK-107923953P,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107925382X,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107927533Q,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2019,EWK-107928665A,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107929093U,Wyprzedzanie pojazdu przed przejściem dla pieszych,,
0,0,0,2019,EWK-107929390E,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107930226X,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107930474G,,,Nieustalone
0,0,0,2019,EWK-107930561C,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107931814H,Nieprawidłowe cofanie,,
0,0,0,2019,EWK-107932780L,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107934431F,Nieprawidłowe omijanie,,
0,0,0,2019,EWK-107935537P,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107935661R,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107935893M,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2019,EWK-107936224W,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107936298L,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107936702R,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107937280H,Nieprawidłowe cofanie,,
0,0,0,2019,EWK-107937294L,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107941954Y,Nieprawidłowe cofanie,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107942950D,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107943176T,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107944303G,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107946562A,,Inne przyczyny,"Obiekty, zwierzęta na drodze"
0,0,0,2019,EWK-107947158U,,Wejście na jezdnię przy czerwonym świetle,
0,0,0,2019,EWK-107947203T,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107947412F,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107947457U,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107949478C,Inne przyczyny; Inne przyczyny,"Zatrzymanie, cofnięcie się",
0,0,0,2019,EWK-107949598E,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2019,EWK-107952452Q,Nieprawidłowe cofanie,,
0,0,0,2019,EWK-107956024E,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107957523G,Inne przyczyny,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2019,EWK-107957594H,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107957865R,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107957996Q,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107958028T,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2019,EWK-107958995J,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107965854U,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2019,EWK-107968614G,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107968649P,,"Zatrzymanie, cofnięcie się",
0,0,0,2019,EWK-107974941U,Nieprawidłowe cofanie,,
0,0,0,2019,EWK-107975102U,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2019,EWK-107975657G,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
