Liczba wypadków,Liczba zabitych,Liczba rannych,Rok,IDKSIP zdarzenia,Zachowanie kierującego,Zachowanie pieszego,Inne przyczyny
0,0,0,2018,EWK-106830881G,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106834857H,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106838852F,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106839845X,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106839984X,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106840972G,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106843907W,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106853023X,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2018,EWK-106853050W,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2018,EWK-106861942U,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106863302K,Inne przyczyny,,
0,0,0,2018,EWK-106863451X,Nieprawidłowe wymijanie,,
0,0,0,2018,EWK-106865033M,Inne przyczyny,Chodzenie nieprawidłową stroną drogi,
0,0,0,2018,EWK-106866011R,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106866242N,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106867900Y,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106868015E,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106869747P,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106871715E,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2018,EWK-106872609K,Nieprawidłowe cofanie,,
0,0,0,2018,EWK-106874009A,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106874266P,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106874340G,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106874907M,Nieustąpienie pierwszeństwa przejazdu,,
0,0,0,2018,EWK-106875291F,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106875770D,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2018,EWK-106878871X,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106879322J,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2018,EWK-106881938N,Nieprawidłowe omijanie,,
0,0,0,2018,EWK-106881952J,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106883468P,Nieprawidłowe wyprzedzanie,,
0,0,0,2018,EWK-106887651N,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2018,EWK-106887891T,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106889715R,Nieprawidłowe omijanie,,
0,0,0,2018,EWK-106890402E,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106890512Y,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106890903D,Nieprawidłowe cofanie,,
0,0,0,2018,EWK-106891788M,,Inne przyczyny,
0,0,0,2018,EWK-106892953A,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106893901W,Inne przyczyny,,
0,0,0,2018,EWK-106895642Q,,Inne przyczyny,
0,0,0,2018,EWK-106896207G,Nieustąpienie pierwszeństwa pieszemu przy skręcaniu w drogę poprzeczną,,
0,0,0,2018,EWK-106896700E,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2018,EWK-106897899H,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106899046R,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106901314C,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106903112D,Nieprawidłowe omijanie,,
0,0,0,2018,EWK-106903457D,Nieustąpienie pierwszeństwa pieszemu przy skręcaniu w drogę poprzeczną,,
0,0,0,2018,EWK-106903542P,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106904259G,,Inne przyczyny,
0,0,0,2018,EWK-106905243M,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106905761K,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106905802L,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2018,EWK-106908959R,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2018,EWK-106910302L,,Inne przyczyny,
0,0,0,2018,EWK-106910412U,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106912586J,Nieprawidłowe cofanie,,
0,0,0,2018,EWK-106913272E,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106913673A,,Wejście na jezdnię przy czerwonym świetle,
0,0,0,2018,EWK-106914248J,Inne przyczyny,,
0,0,0,2018,EWK-106915009U,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106915520E,Nieprawidłowe omijanie,,
0,0,0,2018,EWK-106917577C,Nieprawidłowe cofanie,,
0,0,0,2018,EWK-106918044K,Nieustąpienie pierwszeństwa przejazdu,,
0,0,0,2018,EWK-106918513Y,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106920762E,Nieprawidłowe cofanie,,
0,0,0,2018,EWK-106920783F,Nieprawidłowe cofanie,,
0,0,0,2018,EWK-106920856M,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,Inne
0,0,0,2018,EWK-106925126E,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106926159J,Nieprawidłowe omijanie,,
0,0,0,2018,EWK-106927288J,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,"Leżenie, siedzenie, klęczenie, stanie na jezdni; Leżenie, siedzenie, klęczenie, stanie na jezdni",
0,0,0,2018,EWK-106927551J,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2018,EWK-106927886Y,Nieprawidłowe omijanie,,
0,0,0,2018,EWK-106928775A,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106928901K,,Inne przyczyny,
0,0,0,2018,EWK-106929327T,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2018,EWK-106929491X,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2018,EWK-106929579L,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106931110U,Nieustąpienie pierwszeństwa pieszemu przy skręcaniu w drogę poprzeczną,,
0,0,0,2018,EWK-106932667T,,Inne przyczyny,
0,0,0,2018,EWK-106932863W,,Inne przyczyny,
0,0,0,2018,EWK-106933385U,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106933963F,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106934277W,Nieprawidłowe cofanie,,
0,0,0,2018,EWK-106934660T,Nieprawidłowe omijanie,,
0,0,0,2018,EWK-106936917F,Nieprawidłowe wymijanie,,
0,0,0,2018,EWK-106937453P,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106938406X,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106938951U,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106939519A,Nieprawidłowe omijanie,,
0,0,0,2018,EWK-106939573C,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106939687Q,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach,,
0,0,0,2018,EWK-106941354H,Nieprawidłowe wymijanie,,
0,0,0,2018,EWK-106941735K,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106942999D,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106943214K,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106948704F,Nieprawidłowe cofanie,,
0,0,0,2018,EWK-106950462F,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2018,EWK-106951185P,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2018,EWK-106951690D,Inne przyczyny,,
0,0,0,2018,EWK-106951805Q,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106954703L,Omijanie pojazdu przed przejściem dla pieszych,,
0,0,0,2018,EWK-106954768Y,Omijanie pojazdu przed przejściem dla pieszych,,
0,0,0,2018,EWK-106955555M,Nieprawidłowe cofanie,"Leżenie, siedzenie, klęczenie, stanie na jezdni",
0,0,0,2018,EWK-106957378U,Nieprawidłowe cofanie,,
0,0,0,2018,EWK-106958890Y,Nieprawidłowe cofanie,,
0,0,0,2018,EWK-106960523L,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106960672D,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106963771A,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106964590R,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106964835M,Inne przyczyny,,
0,0,0,2018,EWK-106965927H,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106965954A,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2018,EWK-106966173T,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106967498Q,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106970103J,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106970348C,Omijanie pojazdu przed przejściem dla pieszych,,
0,0,0,2018,EWK-106970721E,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106970993U,Nieprawidłowe cofanie,,
0,0,0,2018,EWK-106973525M,Nieprawidłowe omijanie,,
0,0,0,2018,EWK-106974127R,Inne przyczyny,,
0,0,0,2018,EWK-106976215P,,Wejście na jezdnię przy czerwonym świetle,
0,0,0,2018,EWK-106976343T,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2018,EWK-106976809H,Nieprawidłowe omijanie,,
0,0,0,2018,EWK-106977059G,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106977542U,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106977750K,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106979179Q,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106979553G,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106980362L,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106981883H,Nieprawidłowe omijanie,,
0,0,0,2018,EWK-106982439M,Nieprawidłowe cofanie,,
0,0,0,2018,EWK-106984132W,Inne przyczyny,,
0,0,0,2018,EWK-106984435A,Inne przyczyny,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106985100F,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106985698Y,,Inne przyczyny,
0,0,0,2018,EWK-106985943Q,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106988507T,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106988952Y,,Inne przyczyny,
0,0,0,2018,EWK-106989631L,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2018,EWK-106989774P,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106990833A,,,Inne
0,0,0,2018,EWK-106992476T,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2018,EWK-106992545P,Nieprawidłowe skręcanie,,
0,0,0,2018,EWK-106993307M,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2018,EWK-106995140X,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106995149J,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych,,
0,0,0,2018,EWK-106995220Y,Inne przyczyny,,Oślepienie przez inny pojazd lub słońce
